t	earth_x	earth_y	sun_x	sun_y	U	K	Lx	Ly	Lz
4.190E+00	-1.246E+00	1.649E-01	0.000E+00	0.000E+00	-9.420E-05	4.718E-05	0.000E+00	0.000E+00	2.115E-05
4.200E+00	-1.254E+00	1.093E-01	0.000E+00	0.000E+00	-9.412E-05	4.711E-05	0.000E+00	0.000E+00	2.115E-05
4.210E+00	-1.258E+00	5.351E-02	0.000E+00	0.000E+00	-9.404E-05	4.705E-05	0.000E+00	0.000E+00	2.116E-05
4.220E+00	-1.261E+00	-2.426E-03	0.000E+00	0.000E+00	-9.395E-05	4.698E-05	0.000E+00	0.000E+00	2.116E-05
4.230E+00	-1.260E+00	-5.836E-02	0.000E+00	0.000E+00	-9.387E-05	4.692E-05	0.000E+00	0.000E+00	2.117E-05
4.240E+00	-1.258E+00	-1.142E-01	0.000E+00	0.000E+00	-9.379E-05	4.685E-05	0.000E+00	0.000E+00	2.117E-05
4.250E+00	-1.253E+00	-1.698E-01	0.000E+00	0.000E+00	-9.370E-05	4.679E-05	0.000E+00	0.000E+00	2.117E-05
4.260E+00	-1.245E+00	-2.251E-01	0.000E+00	0.000E+00	-9.362E-05	4.672E-05	0.000E+00	0.000E+00	2.118E-05
4.270E+00	-1.235E+00	-2.800E-01	0.000E+00	0.000E+00	-9.354E-05	4.666E-05	0.000E+00	0.000E+00	2.118E-05
4.280E+00	-1.222E+00	-3.343E-01	0.000E+00	0.000E+00	-9.346E-05	4.659E-05	0.000E+00	0.000E+00	2.119E-05
4.290E+00	-1.208E+00	-3.880E-01	0.000E+00	0.000E+00	-9.338E-05	4.653E-05	0.000E+00	0.000E+00	2.119E-05
4.300E+00	-1.191E+00	-4.410E-01	0.000E+00	0.000E+00	-9.330E-05	4.647E-05	0.000E+00	0.000E+00	2.119E-05
4.310E+00	-1.171E+00	-4.931E-01	0.000E+00	0.000E+00	-9.322E-05	4.641E-05	0.000E+00	0.000E+00	2.120E-05
4.320E+00	-1.149E+00	-5.443E-01	0.000E+00	0.000E+00	-9.314E-05	4.635E-05	0.000E+00	0.000E+00	2.120E-05
4.330E+00	-1.125E+00	-5.944E-01	0.000E+00	0.000E+00	-9.306E-05	4.629E-05	0.000E+00	0.000E+00	2.121E-05
4.340E+00	-1.099E+00	-6.435E-01	0.000E+00	0.000E+00	-9.299E-05	4.623E-05	0.000E+00	0.000E+00	2.121E-05
4.350E+00	-1.071E+00	-6.913E-01	0.000E+00	0.000E+00	-9.291E-05	4.618E-05	0.000E+00	0.000E+00	2.121E-05
4.360E+00	-1.041E+00	-7.377E-01	0.000E+00	0.000E+00	-9.284E-05	4.612E-05	0.000E+00	0.000E+00	2.122E-05
4.370E+00	-1.009E+00	-7.828E-01	0.000E+00	0.000E+00	-9.277E-05	4.607E-05	0.000E+00	0.000E+00	2.122E-05
4.380E+00	-9.745E-01	-8.265E-01	0.000E+00	0.000E+00	-9.270E-05	4.601E-05	0.000E+00	0.000E+00	2.123E-05
4.390E+00	-9.385E-01	-8.685E-01	0.000E+00	0.000E+00	-9.263E-05	4.596E-05	0.000E+00	0.000E+00	2.123E-05
4.400E+00	-9.007E-01	-9.089E-01	0.000E+00	0.000E+00	-9.256E-05	4.591E-05	0.000E+00	0.000E+00	2.123E-05
4.410E+00	-8.612E-01	-9.477E-01	0.000E+00	0.000E+00	-9.250E-05	4.586E-05	0.000E+00	0.000E+00	2.124E-05
4.420E+00	-8.201E-01	-9.846E-01	0.000E+00	0.000E+00	-9.243E-05	4.582E-05	0.000E+00	0.000E+00	2.124E-05
4.430E+00	-7.774E-01	-1.020E+00	0.000E+00	0.000E+00	-9.237E-05	4.577E-05	0.000E+00	0.000E+00	2.125E-05
4.440E+00	-7.333E-01	-1.053E+00	0.000E+00	0.000E+00	-9.231E-05	4.573E-05	0.000E+00	0.000E+00	2.125E-05
4.450E+00	-6.878E-01	-1.084E+00	0.000E+00	0.000E+00	-9.225E-05	4.569E-05	0.000E+00	0.000E+00	2.125E-05
4.460E+00	-6.410E-01	-1.113E+00	0.000E+00	0.000E+00	-9.219E-05	4.565E-05	0.000E+00	0.000E+00	2.126E-05
4.470E+00	-5.930E-01	-1.141E+00	0.000E+00	0.000E+00	-9.214E-05	4.561E-05	0.000E+00	0.000E+00	2.126E-05
4.480E+00	-5.439E-01	-1.166E+00	0.000E+00	0.000E+00	-9.208E-05	4.557E-05	0.000E+00	0.000E+00	2.127E-05
4.490E+00	-4.938E-01	-1.188E+00	0.000E+00	0.000E+00	-9.203E-05	4.553E-05	0.000E+00	0.000E+00	2.127E-05
4.500E+00	-4.427E-01	-1.209E+00	0.000E+00	0.000E+00	-9.198E-05	4.550E-05	0.000E+00	0.000E+00	2.127E-05
4.510E+00	-3.909E-01	-1.228E+00	0.000E+00	0.000E+00	-9.193E-05	4.547E-05	0.000E+00	0.000E+00	2.128E-05
4.520E+00	-3.383E-01	-1.244E+00	0.000E+00	0.000E+00	-9.189E-05	4.544E-05	0.000E+00	0.000E+00	2.128E-05
4.530E+00	-2.850E-01	-1.258E+00	0.000E+00	0.000E+00	-9.184E-05	4.541E-05	0.000E+00	0.000E+00	2.129E-05
4.540E+00	-2.312E-01	-1.269E+00	0.000E+00	0.000E+00	-9.180E-05	4.539E-05	0.000E+00	0.000E+00	2.129E-05
4.550E+00	-1.770E-01	-1.279E+00	0.000E+00	0.000E+00	-9.176E-05	4.536E-05	0.000E+00	0.000E+00	2.129E-05
4.560E+00	-1.225E-01	-1.286E+00	0.000E+00	0.000E+00	-9.172E-05	4.534E-05	0.000E+00	0.000E+00	2.130E-05
4.570E+00	-6.771E-02	-1.290E+00	0.000E+00	0.000E+00	-9.168E-05	4.532E-05	0.000E+00	0.000E+00	2.130E-05
4.580E+00	-1.280E-02	-1.292E+00	0.000E+00	0.000E+00	-9.165E-05	4.530E-05	0.000E+00	0.000E+00	2.131E-05
4.590E+00	4.215E-02	-1.292E+00	0.000E+00	0.000E+00	-9.162E-05	4.529E-05	0.000E+00	0.000E+00	2.131E-05
4.600E+00	9.703E-02	-1.290E+00	0.000E+00	0.000E+00	-9.158E-05	4.527E-05	0.000E+00	0.000E+00	2.131E-05
4.610E+00	1.517E-01	-1.285E+00	0.000E+00	0.000E+00	-9.156E-05	4.526E-05	0.000E+00	0.000E+00	2.132E-05
4.620E+00	2.062E-01	-1.277E+00	0.000E+00	0.000E+00	-9.153E-05	4.525E-05	0.000E+00	0.000E+00	2.132E-05
4.630E+00	2.603E-01	-1.268E+00	0.000E+00	0.000E+00	-9.150E-05	4.524E-05	0.000E+00	0.000E+00	2.133E-05
4.640E+00	3.139E-01	-1.256E+00	0.000E+00	0.000E+00	-9.148E-05	4.524E-05	0.000E+00	0.000E+00	2.133E-05
4.650E+00	3.669E-01	-1.242E+00	0.000E+00	0.000E+00	-9.146E-05	4.523E-05	0.000E+00	0.000E+00	2.133E-05
4.660E+00	4.193E-01	-1.225E+00	0.000E+00	0.000E+00	-9.144E-05	4.523E-05	0.000E+00	0.000E+00	2.134E-05
4.670E+00	4.710E-01	-1.207E+00	0.000E+00	0.000E+00	-9.142E-05	4.523E-05	0.000E+00	0.000E+00	2.134E-05
4.680E+00	5.218E-01	-1.186E+00	0.000E+00	0.000E+00	-9.141E-05	4.523E-05	0.000E+00	0.000E+00	2.134E-05
4.690E+00	5.716E-01	-1.163E+00	0.000E+00	0.000E+00	-9.139E-05	4.523E-05	0.000E+00	0.000E+00	2.135E-05
4.700E+00	6.205E-01	-1.138E+00	0.000E+00	0.000E+00	-9.138E-05	4.523E-05	0.000E+00	0.000E+00	2.135E-05
4.710E+00	6.682E-01	-1.111E+00	0.000E+00	0.000E+00	-9.137E-05	4.524E-05	0.000E+00	0.000E+00	2.136E-05
4.720E+00	7.147E-01	-1.082E+00	0.000E+00	0.000E+00	-9.136E-05	4.525E-05	0.000E+00	0.000E+00	2.136E-05
4.730E+00	7.599E-01	-1.050E+00	0.000E+00	0.000E+00	-9.135E-05	4.526E-05	0.000E+00	0.000E+00	2.136E-05
4.740E+00	8.038E-01	-1.017E+00	0.000E+00	0.000E+00	-9.135E-05	4.527E-05	0.000E+00	0.000E+00	2.137E-05
4.750E+00	8.462E-01	-9.824E-01	0.000E+00	0.000E+00	-9.134E-05	4.528E-05	0.000E+00	0.000E+00	2.137E-05
4.760E+00	8.871E-01	-9.457E-01	0.000E+00	0.000E+00	-9.134E-05	4.529E-05	0.000E+00	0.000E+00	2.138E-05
4.770E+00	9.264E-01	-9.073E-01	0.000E+00	0.000E+00	-9.134E-05	4.531E-05	0.000E+00	0.000E+00	2.138E-05
4.780E+00	9.640E-01	-8.673E-01	0.000E+00	0.000E+00	-9.134E-05	4.532E-05	0.000E+00	0.000E+00	2.138E-05
4.790E+00	9.999E-01	-8.256E-01	0.000E+00	0.000E+00	-9.134E-05	4.534E-05	0.000E+00	0.000E+00	2.139E-05
4.800E+00	1.034E+00	-7.825E-01	0.000E+00	0.000E+00	-9.134E-05	4.536E-05	0.000E+00	0.000E+00	2.139E-05
4.810E+00	1.066E+00	-7.379E-01	0.000E+00	0.000E+00	-9.134E-05	4.538E-05	0.000E+00	0.000E+00	2.139E-05
4.820E+00	1.096E+00	-6.920E-01	0.000E+00	0.000E+00	-9.135E-05	4.540E-05	0.000E+00	0.000E+00	2.140E-05
4.830E+00	1.125E+00	-6.448E-01	0.000E+00	0.000E+00	-9.135E-05	4.542E-05	0.000E+00	0.000E+00	2.140E-05
4.840E+00	1.151E+00	-5.965E-01	0.000E+00	0.000E+00	-9.136E-05	4.544E-05	0.000E+00	0.000E+00	2.141E-05
4.850E+00	1.175E+00	-5.470E-01	0.000E+00	0.000E+00	-9.136E-05	4.547E-05	0.000E+00	0.000E+00	2.141E-05
4.860E+00	1.197E+00	-4.966E-01	0.000E+00	0.000E+00	-9.137E-05	4.549E-05	0.000E+00	0.000E+00	2.141E-05
4.870E+00	1.217E+00	-4.452E-01	0.000E+00	0.000E+00	-9.138E-05	4.551E-05	0.000E+00	0.000E+00	2.142E-05
4.880E+00	1.235E+00	-3.930E-01	0.000E+00	0.000E+00	-9.139E-05	4.554E-05	0.000E+00	0.000E+00	2.142E-05
4.890E+00	1.250E+00	-3.402E-01	0.000E+00	0.000E+00	-9.140E-05	4.557E-05	0.000E+00	0.000E+00	2.143E-05
4.900E+00	1.264E+00	-2.866E-01	0.000E+00	0.000E+00	-9.141E-05	4.559E-05	0.000E+00	0.000E+00	2.143E-05
4.910E+00	1.274E+00	-2.326E-01	0.000E+00	0.000E+00	-9.142E-05	4.562E-05	0.000E+00	0.000E+00	2.143E-05
4.920E+00	1.283E+00	-1.781E-01	0.000E+00	0.000E+00	-9.143E-05	4.565E-05	0.000E+00	0.000E+00	2.144E-05
4.930E+00	1.289E+00	-1.233E-01	0.000E+00	0.000E+00	-9.144E-05	4.567E-05	0.000E+00	0.000E+00	2.144E-05
4.940E+00	1.293E+00	-6.825E-02	0.000E+00	0.000E+00	-9.145E-05	4.570E-05	0.000E+00	0.000E+00	2.145E-05
4.950E+00	1.295E+00	-1.307E-02	0.000E+00	0.000E+00	-9.146E-05	4.573E-05	0.000E+00	0.000E+00	2.145E-05
4.960E+00	1.294E+00	4.215E-02	0.000E+00	0.000E+00	-9.147E-05	4.576E-05	0.000E+00	0.000E+00	2.145E-05
4.970E+00	1.291E+00	9.729E-02	0.000E+00	0.000E+00	-9.149E-05	4.579E-05	0.000E+00	0.000E+00	2.146E-05
4.980E+00	1.285E+00	1.523E-01	0.000E+00	0.000E+00	-9.150E-05	4.581E-05	0.000E+00	0.000E+00	2.146E-05
4.990E+00	1.278E+00	2.070E-01	0.000E+00	0.000E+00	-9.151E-05	4.584E-05	0.000E+00	0.000E+00	2.146E-05
