t	earth_x	earth_y	sun_x	sun_y	U	K	Lx	Ly	Lz
0.000E+00	1.000E+00	0.000E+00	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
1.000E-02	9.980E-01	6.279E-02	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
2.000E-02	9.921E-01	1.253E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
3.000E-02	9.823E-01	1.874E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.000E-02	9.686E-01	2.487E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
5.000E-02	9.511E-01	3.090E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
6.000E-02	9.298E-01	3.681E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
7.000E-02	9.048E-01	4.258E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
8.000E-02	8.763E-01	4.818E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
9.000E-02	8.443E-01	5.358E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
1.000E-01	8.090E-01	5.878E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
1.100E-01	7.705E-01	6.374E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
1.200E-01	7.290E-01	6.846E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
1.300E-01	6.845E-01	7.290E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
1.400E-01	6.374E-01	7.705E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
1.500E-01	5.878E-01	8.090E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
1.600E-01	5.358E-01	8.443E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
1.700E-01	4.818E-01	8.763E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
1.800E-01	4.258E-01	9.048E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
1.900E-01	3.681E-01	9.298E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
2.000E-01	3.090E-01	9.511E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
2.100E-01	2.487E-01	9.686E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
2.200E-01	1.874E-01	9.823E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
2.300E-01	1.253E-01	9.921E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
2.400E-01	6.279E-02	9.980E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
2.500E-01	9.316E-07	1.000E+00	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
2.600E-01	-6.279E-02	9.980E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
2.700E-01	-1.253E-01	9.921E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
2.800E-01	-1.874E-01	9.823E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
2.900E-01	-2.487E-01	9.686E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
3.000E-01	-3.090E-01	9.511E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
3.100E-01	-3.681E-01	9.298E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
3.200E-01	-4.258E-01	9.048E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
3.300E-01	-4.818E-01	8.763E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
3.400E-01	-5.358E-01	8.443E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
3.500E-01	-5.878E-01	8.090E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
3.600E-01	-6.374E-01	7.705E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
3.700E-01	-6.845E-01	7.290E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
3.800E-01	-7.290E-01	6.846E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
3.900E-01	-7.705E-01	6.375E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.000E-01	-8.090E-01	5.878E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.100E-01	-8.443E-01	5.359E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.200E-01	-8.763E-01	4.818E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.300E-01	-9.048E-01	4.258E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.400E-01	-9.298E-01	3.682E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.500E-01	-9.511E-01	3.091E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.600E-01	-9.686E-01	2.487E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.700E-01	-9.823E-01	1.874E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.800E-01	-9.921E-01	1.254E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.900E-01	-9.980E-01	6.283E-02	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
5.000E-01	-1.000E+00	4.134E-05	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
5.100E-01	-9.980E-01	-6.275E-02	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
5.200E-01	-9.921E-01	-1.253E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
5.300E-01	-9.823E-01	-1.873E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
5.400E-01	-9.686E-01	-2.486E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
5.500E-01	-9.511E-01	-3.090E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
5.600E-01	-9.298E-01	-3.681E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
5.700E-01	-9.049E-01	-4.257E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
5.800E-01	-8.764E-01	-4.817E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
5.900E-01	-8.444E-01	-5.358E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
6.000E-01	-8.091E-01	-5.877E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
6.100E-01	-7.706E-01	-6.374E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
6.200E-01	-7.290E-01	-6.845E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
6.300E-01	-6.846E-01	-7.289E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
6.400E-01	-6.375E-01	-7.705E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
6.500E-01	-5.879E-01	-8.090E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
6.600E-01	-5.359E-01	-8.443E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
6.700E-01	-4.818E-01	-8.763E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
6.800E-01	-4.259E-01	-9.048E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
6.900E-01	-3.682E-01	-9.298E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
7.000E-01	-3.091E-01	-9.510E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
7.100E-01	-2.488E-01	-9.686E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
7.200E-01	-1.875E-01	-9.823E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
7.300E-01	-1.254E-01	-9.921E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
7.400E-01	-6.287E-02	-9.980E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
7.500E-01	-8.175E-05	-1.000E+00	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
7.600E-01	6.271E-02	-9.980E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
7.700E-01	1.253E-01	-9.921E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
7.800E-01	1.873E-01	-9.823E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
7.900E-01	2.486E-01	-9.686E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
8.000E-01	3.089E-01	-9.511E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
8.100E-01	3.680E-01	-9.298E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
8.200E-01	4.257E-01	-9.049E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
8.300E-01	4.817E-01	-8.764E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
8.400E-01	5.358E-01	-8.444E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
8.500E-01	5.877E-01	-8.091E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
8.600E-01	6.374E-01	-7.706E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
8.700E-01	6.845E-01	-7.290E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
8.800E-01	7.289E-01	-6.846E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
8.900E-01	7.705E-01	-6.375E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
9.000E-01	8.090E-01	-5.879E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
9.100E-01	8.443E-01	-5.359E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
9.200E-01	8.763E-01	-4.818E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
9.300E-01	9.048E-01	-4.259E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
9.400E-01	9.297E-01	-3.682E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
9.500E-01	9.510E-01	-3.091E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
9.600E-01	9.686E-01	-2.488E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
9.700E-01	9.823E-01	-1.875E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
9.800E-01	9.921E-01	-1.254E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
9.900E-01	9.980E-01	-6.287E-02	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
1.000E+00	1.000E+00	-8.268E-05	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
1.010E+00	9.980E-01	6.271E-02	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
1.020E+00	9.921E-01	1.253E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
1.030E+00	9.823E-01	1.873E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
1.040E+00	9.686E-01	2.486E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
1.050E+00	9.511E-01	3.089E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
1.060E+00	9.298E-01	3.681E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
1.070E+00	9.049E-01	4.257E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
1.080E+00	8.763E-01	4.817E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
1.090E+00	8.444E-01	5.358E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
1.100E+00	8.091E-01	5.877E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
1.110E+00	7.706E-01	6.374E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
1.120E+00	7.290E-01	6.845E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
1.130E+00	6.846E-01	7.289E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
1.140E+00	6.375E-01	7.705E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
1.150E+00	5.879E-01	8.090E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
1.160E+00	5.359E-01	8.443E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
1.170E+00	4.818E-01	8.763E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
1.180E+00	4.259E-01	9.048E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
1.190E+00	3.682E-01	9.298E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
1.200E+00	3.091E-01	9.510E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
1.210E+00	2.488E-01	9.686E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
1.220E+00	1.875E-01	9.823E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
1.230E+00	1.254E-01	9.921E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
1.240E+00	6.287E-02	9.980E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
1.250E+00	8.361E-05	1.000E+00	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
1.260E+00	-6.271E-02	9.980E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
1.270E+00	-1.252E-01	9.921E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
1.280E+00	-1.873E-01	9.823E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
1.290E+00	-2.486E-01	9.686E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
1.300E+00	-3.089E-01	9.511E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
1.310E+00	-3.680E-01	9.298E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
1.320E+00	-4.257E-01	9.049E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
1.330E+00	-4.817E-01	8.764E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
1.340E+00	-5.358E-01	8.444E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
1.350E+00	-5.877E-01	8.091E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
1.360E+00	-6.374E-01	7.706E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
1.370E+00	-6.845E-01	7.290E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
1.380E+00	-7.289E-01	6.846E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
1.390E+00	-7.705E-01	6.375E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
1.400E+00	-8.090E-01	5.879E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
1.410E+00	-8.443E-01	5.359E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
1.420E+00	-8.763E-01	4.819E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
1.430E+00	-9.048E-01	4.259E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
1.440E+00	-9.298E-01	3.682E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
1.450E+00	-9.510E-01	3.091E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
1.460E+00	-9.686E-01	2.488E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
1.470E+00	-9.823E-01	1.875E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
1.480E+00	-9.921E-01	1.255E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
1.490E+00	-9.980E-01	6.291E-02	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
1.500E+00	-1.000E+00	1.240E-04	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
1.510E+00	-9.981E-01	-6.267E-02	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
1.520E+00	-9.922E-01	-1.252E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
1.530E+00	-9.823E-01	-1.873E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
