t	earth_x	earth_y	earth_vx	earth_vy	sun_x	sun_y	jupiter_x	jupiter_y	K	U
4.000E+00	9.879E-01	4.790E-02	-2.667E-01	6.342E+00	0.000E+00	0.000E+00	-2.712E+00	4.437E+00	3.802E-02	-7.604E-02
4.010E+00	9.832E-01	1.112E-01	-6.688E-01	6.310E+00	0.000E+00	0.000E+00	-2.736E+00	4.422E+00	3.802E-02	-7.604E-02
4.020E+00	9.745E-01	1.740E-01	-1.068E+00	6.252E+00	0.000E+00	0.000E+00	-2.759E+00	4.408E+00	3.802E-02	-7.604E-02
4.030E+00	9.619E-01	2.361E-01	-1.462E+00	6.169E+00	0.000E+00	0.000E+00	-2.782E+00	4.393E+00	3.802E-02	-7.604E-02
4.040E+00	9.453E-01	2.973E-01	-1.849E+00	6.060E+00	0.000E+00	0.000E+00	-2.806E+00	4.378E+00	3.802E-02	-7.604E-02
4.050E+00	9.249E-01	3.573E-01	-2.228E+00	5.928E+00	0.000E+00	0.000E+00	-2.829E+00	4.363E+00	3.802E-02	-7.604E-02
4.060E+00	9.008E-01	4.158E-01	-2.598E+00	5.771E+00	0.000E+00	0.000E+00	-2.852E+00	4.348E+00	3.802E-02	-7.604E-02
4.070E+00	8.730E-01	4.726E-01	-2.956E+00	5.592E+00	0.000E+00	0.000E+00	-2.875E+00	4.333E+00	3.802E-02	-7.604E-02
4.080E+00	8.417E-01	5.275E-01	-3.302E+00	5.391E+00	0.000E+00	0.000E+00	-2.898E+00	4.318E+00	3.802E-02	-7.604E-02
4.090E+00	8.070E-01	5.804E-01	-3.634E+00	5.168E+00	0.000E+00	0.000E+00	-2.921E+00	4.302E+00	3.802E-02	-7.604E-02
4.100E+00	7.691E-01	6.308E-01	-3.951E+00	4.925E+00	0.000E+00	0.000E+00	-2.943E+00	4.287E+00	3.802E-02	-7.604E-02
4.110E+00	7.281E-01	6.788E-01	-4.251E+00	4.662E+00	0.000E+00	0.000E+00	-2.966E+00	4.271E+00	3.802E-02	-7.604E-02
4.120E+00	6.841E-01	7.240E-01	-4.533E+00	4.382E+00	0.000E+00	0.000E+00	-2.989E+00	4.255E+00	3.802E-02	-7.604E-02
4.130E+00	6.375E-01	7.664E-01	-4.797E+00	4.084E+00	0.000E+00	0.000E+00	-3.011E+00	4.239E+00	3.802E-02	-7.604E-02
4.140E+00	5.883E-01	8.057E-01	-5.041E+00	3.772E+00	0.000E+00	0.000E+00	-3.034E+00	4.223E+00	3.802E-02	-7.604E-02
4.150E+00	5.367E-01	8.417E-01	-5.265E+00	3.444E+00	0.000E+00	0.000E+00	-3.056E+00	4.207E+00	3.802E-02	-7.604E-02
4.160E+00	4.830E-01	8.745E-01	-5.467E+00	3.104E+00	0.000E+00	0.000E+00	-3.078E+00	4.191E+00	3.802E-02	-7.604E-02
4.170E+00	4.274E-01	9.038E-01	-5.647E+00	2.753E+00	0.000E+00	0.000E+00	-3.100E+00	4.175E+00	3.802E-02	-7.604E-02
4.180E+00	3.701E-01	9.295E-01	-5.805E+00	2.391E+00	0.000E+00	0.000E+00	-3.122E+00	4.158E+00	3.802E-02	-7.604E-02
4.190E+00	3.114E-01	9.516E-01	-5.939E+00	2.020E+00	0.000E+00	0.000E+00	-3.144E+00	4.142E+00	3.802E-02	-7.604E-02
4.200E+00	2.514E-01	9.699E-01	-6.050E+00	1.643E+00	0.000E+00	0.000E+00	-3.166E+00	4.125E+00	3.802E-02	-7.604E-02
4.210E+00	1.905E-01	9.844E-01	-6.137E+00	1.260E+00	0.000E+00	0.000E+00	-3.188E+00	4.108E+00	3.802E-02	-7.604E-02
4.220E+00	1.288E-01	9.951E-01	-6.200E+00	8.727E-01	0.000E+00	0.000E+00	-3.210E+00	4.091E+00	3.802E-02	-7.604E-02
4.230E+00	6.657E-02	1.002E+00	-6.238E+00	4.829E-01	0.000E+00	0.000E+00	-3.232E+00	4.074E+00	3.802E-02	-7.604E-02
4.240E+00	4.104E-03	1.005E+00	-6.252E+00	9.199E-02	0.000E+00	0.000E+00	-3.253E+00	4.057E+00	3.802E-02	-7.604E-02
4.250E+00	-5.838E-02	1.004E+00	-6.241E+00	-2.985E-01	0.000E+00	0.000E+00	-3.275E+00	4.039E+00	3.802E-02	-7.604E-02
4.260E+00	-1.206E-01	9.988E-01	-6.207E+00	-6.870E-01	0.000E+00	0.000E+00	-3.296E+00	4.022E+00	3.802E-02	-7.604E-02
4.270E+00	-1.824E-01	9.900E-01	-6.148E+00	-1.072E+00	0.000E+00	0.000E+00	-3.317E+00	4.005E+00	3.802E-02	-7.604E-02
4.280E+00	-2.435E-01	9.773E-01	-6.066E+00	-1.453E+00	0.000E+00	0.000E+00	-3.338E+00	3.987E+00	3.802E-02	-7.604E-02
4.290E+00	-3.037E-01	9.609E-01	-5.960E+00	-1.827E+00	0.000E+00	0.000E+00	-3.359E+00	3.969E+00	3.802E-02	-7.604E-02
4.300E+00	-3.627E-01	9.408E-01	-5.832E+00	-2.193E+00	0.000E+00	0.000E+00	-3.380E+00	3.951E+00	3.802E-02	-7.604E-02
4.310E+00	-4.202E-01	9.171E-01	-5.682E+00	-2.550E+00	0.000E+00	0.000E+00	-3.401E+00	3.933E+00	3.802E-02	-7.604E-02
4.320E+00	-4.762E-01	8.899E-01	-5.510E+00	-2.898E+00	0.000E+00	0.000E+00	-3.422E+00	3.915E+00	3.802E-02	-7.604E-02
4.330E+00	-5.304E-01	8.592E-01	-5.316E+00	-3.233E+00	0.000E+00	0.000E+00	-3.443E+00	3.897E+00	3.802E-02	-7.604E-02
4.340E+00	-5.825E-01	8.252E-01	-5.103E+00	-3.556E+00	0.000E+00	0.000E+00	-3.463E+00	3.879E+00	3.802E-02	-7.604E-02
4.350E+00	-6.324E-01	7.881E-01	-4.871E+00	-3.865E+00	0.000E+00	0.000E+00	-3.484E+00	3.860E+00	3.802E-02	-7.604E-02
4.360E+00	-6.798E-01	7.480E-01	-4.620E+00	-4.158E+00	0.000E+00	0.000E+00	-3.504E+00	3.842E+00	3.802E-02	-7.604E-02
4.370E+00	-7.247E-01	7.050E-01	-4.352E+00	-4.436E+00	0.000E+00	0.000E+00	-3.525E+00	3.823E+00	3.802E-02	-7.604E-02
4.380E+00	-7.668E-01	6.593E-01	-4.067E+00	-4.696E+00	0.000E+00	0.000E+00	-3.545E+00	3.805E+00	3.802E-02	-7.604E-02
4.390E+00	-8.060E-01	6.112E-01	-3.767E+00	-4.939E+00	0.000E+00	0.000E+00	-3.565E+00	3.786E+00	3.802E-02	-7.604E-02
4.400E+00	-8.421E-01	5.606E-01	-3.453E+00	-5.162E+00	0.000E+00	0.000E+00	-3.585E+00	3.767E+00	3.802E-02	-7.604E-02
4.410E+00	-8.750E-01	5.080E-01	-3.125E+00	-5.365E+00	0.000E+00	0.000E+00	-3.605E+00	3.748E+00	3.802E-02	-7.604E-02
4.420E+00	-9.046E-01	4.534E-01	-2.786E+00	-5.549E+00	0.000E+00	0.000E+00	-3.625E+00	3.729E+00	3.802E-02	-7.604E-02
4.430E+00	-9.307E-01	3.971E-01	-2.437E+00	-5.710E+00	0.000E+00	0.000E+00	-3.644E+00	3.709E+00	3.802E-02	-7.604E-02
4.440E+00	-9.533E-01	3.393E-01	-2.078E+00	-5.851E+00	0.000E+00	0.000E+00	-3.664E+00	3.690E+00	3.802E-02	-7.604E-02
4.450E+00	-9.722E-01	2.801E-01	-1.711E+00	-5.969E+00	0.000E+00	0.000E+00	-3.683E+00	3.670E+00	3.802E-02	-7.604E-02
4.460E+00	-9.875E-01	2.200E-01	-1.337E+00	-6.064E+00	0.000E+00	0.000E+00	-3.703E+00	3.651E+00	3.802E-02	-7.604E-02
4.470E+00	-9.990E-01	1.589E-01	-9.587E-01	-6.136E+00	0.000E+00	0.000E+00	-3.722E+00	3.631E+00	3.802E-02	-7.604E-02
4.480E+00	-1.007E+00	9.732E-02	-5.761E-01	-6.185E+00	0.000E+00	0.000E+00	-3.741E+00	3.611E+00	3.802E-02	-7.604E-02
4.490E+00	-1.010E+00	3.532E-02	-1.910E-01	-6.210E+00	0.000E+00	0.000E+00	-3.760E+00	3.592E+00	3.802E-02	-7.604E-02
4.500E+00	-1.010E+00	-2.680E-02	1.951E-01	-6.211E+00	0.000E+00	0.000E+00	-3.779E+00	3.572E+00	3.802E-02	-7.604E-02
4.510E+00	-1.007E+00	-8.882E-02	5.808E-01	-6.189E+00	0.000E+00	0.000E+00	-3.798E+00	3.551E+00	3.802E-02	-7.604E-02
4.520E+00	-9.989E-01	-1.505E-01	9.646E-01	-6.143E+00	0.000E+00	0.000E+00	-3.817E+00	3.531E+00	3.802E-02	-7.604E-02
4.530E+00	-9.873E-01	-2.116E-01	1.345E+00	-6.073E+00	0.000E+00	0.000E+00	-3.836E+00	3.511E+00	3.802E-02	-7.604E-02
4.540E+00	-9.720E-01	-2.719E-01	1.721E+00	-5.980E+00	0.000E+00	0.000E+00	-3.854E+00	3.491E+00	3.802E-02	-7.604E-02
4.550E+00	-9.529E-01	-3.311E-01	2.091E+00	-5.864E+00	0.000E+00	0.000E+00	-3.873E+00	3.470E+00	3.802E-02	-7.604E-02
4.560E+00	-9.302E-01	-3.891E-01	2.453E+00	-5.726E+00	0.000E+00	0.000E+00	-3.891E+00	3.450E+00	3.802E-02	-7.604E-02
4.570E+00	-9.039E-01	-4.456E-01	2.807E+00	-5.565E+00	0.000E+00	0.000E+00	-3.909E+00	3.429E+00	3.802E-02	-7.604E-02
4.580E+00	-8.741E-01	-5.003E-01	3.150E+00	-5.382E+00	0.000E+00	0.000E+00	-3.927E+00	3.408E+00	3.802E-02	-7.604E-02
4.590E+00	-8.409E-01	-5.531E-01	3.482E+00	-5.178E+00	0.000E+00	0.000E+00	-3.945E+00	3.387E+00	3.802E-02	-7.604E-02
4.600E+00	-8.045E-01	-6.038E-01	3.801E+00	-4.953E+00	0.000E+00	0.000E+00	-3.963E+00	3.366E+00	3.802E-02	-7.604E-02
4.610E+00	-7.649E-01	-6.522E-01	4.105E+00	-4.709E+00	0.000E+00	0.000E+00	-3.981E+00	3.345E+00	3.802E-02	-7.604E-02
4.620E+00	-7.224E-01	-6.979E-01	4.395E+00	-4.447E+00	0.000E+00	0.000E+00	-3.999E+00	3.324E+00	3.802E-02	-7.604E-02
4.630E+00	-6.771E-01	-7.410E-01	4.668E+00	-4.166E+00	0.000E+00	0.000E+00	-4.016E+00	3.303E+00	3.802E-02	-7.604E-02
4.640E+00	-6.291E-01	-7.812E-01	4.923E+00	-3.868E+00	0.000E+00	0.000E+00	-4.034E+00	3.282E+00	3.802E-02	-7.604E-02
4.650E+00	-5.787E-01	-8.183E-01	5.159E+00	-3.555E+00	0.000E+00	0.000E+00	-4.051E+00	3.260E+00	3.802E-02	-7.604E-02
4.660E+00	-5.260E-01	-8.523E-01	5.376E+00	-3.227E+00	0.000E+00	0.000E+00	-4.068E+00	3.239E+00	3.802E-02	-7.604E-02
4.670E+00	-4.712E-01	-8.828E-01	5.572E+00	-2.885E+00	0.000E+00	0.000E+00	-4.085E+00	3.217E+00	3.802E-02	-7.604E-02
4.680E+00	-4.146E-01	-9.099E-01	5.747E+00	-2.531E+00	0.000E+00	0.000E+00	-4.102E+00	3.195E+00	3.802E-02	-7.604E-02
4.690E+00	-3.564E-01	-9.334E-01	5.899E+00	-2.167E+00	0.000E+00	0.000E+00	-4.119E+00	3.174E+00	3.802E-02	-7.604E-02
4.700E+00	-2.967E-01	-9.532E-01	6.029E+00	-1.793E+00	0.000E+00	0.000E+00	-4.136E+00	3.152E+00	3.802E-02	-7.604E-02
4.710E+00	-2.359E-01	-9.692E-01	6.134E+00	-1.411E+00	0.000E+00	0.000E+00	-4.153E+00	3.130E+00	3.802E-02	-7.604E-02
4.720E+00	-1.741E-01	-9.814E-01	6.216E+00	-1.022E+00	0.000E+00	0.000E+00	-4.169E+00	3.108E+00	3.802E-02	-7.604E-02
4.730E+00	-1.116E-01	-9.897E-01	6.273E+00	-6.285E-01	0.000E+00	0.000E+00	-4.186E+00	3.086E+00	3.802E-02	-7.604E-02
4.740E+00	-4.874E-02	-9.940E-01	6.305E+00	-2.314E-01	0.000E+00	0.000E+00	-4.202E+00	3.063E+00	3.802E-02	-7.604E-02
4.750E+00	1.436E-02	-9.943E-01	6.312E+00	1.674E-01	0.000E+00	0.000E+00	-4.218E+00	3.041E+00	3.802E-02	-7.604E-02
4.760E+00	7.741E-02	-9.906E-01	6.293E+00	5.666E-01	0.000E+00	0.000E+00	-4.234E+00	3.019E+00	3.802E-02	-7.604E-02
4.770E+00	1.401E-01	-9.830E-01	6.249E+00	9.643E-01	0.000E+00	0.000E+00	-4.250E+00	2.996E+00	3.802E-02	-7.604E-02
4.780E+00	2.023E-01	-9.713E-01	6.180E+00	1.359E+00	0.000E+00	0.000E+00	-4.266E+00	2.974E+00	3.802E-02	-7.604E-02
4.790E+00	2.637E-01	-9.558E-01	6.086E+00	1.749E+00	0.000E+00	0.000E+00	-4.282E+00	2.951E+00	3.802E-02	-7.604E-02
4.800E+00	3.239E-01	-9.364E-01	5.966E+00	2.133E+00	0.000E+00	0.000E+00	-4.297E+00	2.928E+00	3.802E-02	-7.604E-02
4.810E+00	3.829E-01	-9.132E-01	5.823E+00	2.509E+00	0.000E+00	0.000E+00	-4.313E+00	2.905E+00	3.802E-02	-7.604E-02
4.820E+00	4.403E-01	-8.862E-01	5.655E+00	2.875E+00	0.000E+00	0.000E+00	-4.328E+00	2.883E+00	3.802E-02	-7.604E-02
4.830E+00	4.959E-01	-8.557E-01	5.464E+00	3.230E+00	0.000E+00	0.000E+00	-4.343E+00	2.860E+00	3.802E-02	-7.604E-02
4.840E+00	5.495E-01	-8.217E-01	5.250E+00	3.573E+00	0.000E+00	0.000E+00	-4.358E+00	2.837E+00	3.802E-02	-7.604E-02
4.850E+00	6.009E-01	-7.843E-01	5.015E+00	3.902E+00	0.000E+00	0.000E+00	-4.373E+00	2.813E+00	3.802E-02	-7.604E-02
4.860E+00	6.497E-01	-7.437E-01	4.759E+00	4.215E+00	0.000E+00	0.000E+00	-4.388E+00	2.790E+00	3.802E-02	-7.604E-02
4.870E+00	6.960E-01	-7.000E-01	4.482E+00	4.511E+00	0.000E+00	0.000E+00	-4.403E+00	2.767E+00	3.802E-02	-7.604E-02
4.880E+00	7.393E-01	-6.535E-01	4.187E+00	4.789E+00	0.000E+00	0.000E+00	-4.417E+00	2.744E+00	3.802E-02	-7.604E-02
4.890E+00	7.797E-01	-6.043E-01	3.875E+00	5.048E+00	0.000E+00	0.000E+00	-4.432E+00	2.720E+00	3.802E-02	-7.604E-02
4.900E+00	8.168E-01	-5.526E-01	3.546E+00	5.286E+00	0.000E+00	0.000E+00	-4.446E+00	2.697E+00	3.802E-02	-7.604E-02
4.910E+00	8.505E-01	-4.987E-01	3.203E+00	5.503E+00	0.000E+00	0.000E+00	-4.460E+00	2.673E+00	3.802E-02	-7.604E-02
4.920E+00	8.808E-01	-4.427E-01	2.846E+00	5.697E+00	0.000E+00	0.000E+00	-4.474E+00	2.649E+00	3.802E-02	-7.604E-02
4.930E+00	9.074E-01	-3.848E-01	2.477E+00	5.867E+00	0.000E+00	0.000E+00	-4.488E+00	2.626E+00	3.802E-02	-7.604E-02
4.940E+00	9.303E-01	-3.254E-01	2.098E+00	6.014E+00	0.000E+00	0.000E+00	-4.502E+00	2.602E+00	3.802E-02	-7.604E-02
4.950E+00	9.493E-01	-2.646E-01	1.710E+00	6.136E+00	0.000E+00	0.000E+00	-4.516E+00	2.578E+00	3.802E-02	-7.604E-02
4.960E+00	9.645E-01	-2.028E-01	1.315E+00	6.232E+00	0.000E+00	0.000E+00	-4.530E+00	2.554E+00	3.802E-02	-7.604E-02
4.970E+00	9.756E-01	-1.401E-01	9.152E-01	6.303E+00	0.000E+00	0.000E+00	-4.543E+00	2.530E+00	3.802E-02	-7.604E-02
4.980E+00	9.828E-01	-7.679E-02	5.113E-01	6.348E+00	0.000E+00	0.000E+00	-4.556E+00	2.506E+00	3.802E-02	-7.604E-02
4.990E+00	9.859E-01	-1.319E-02	1.055E-01	6.366E+00	0.000E+00	0.000E+00	-4.570E+00	2.482E+00	3.802E-02	-7.604E-02
