v0	t	earth_x	earth_y	U	K
1.44	4.140E+02	-7.052E+02	2.834E+02	-1.558E-07	4.576E-06
1.44	4.150E+02	-7.069E+02	2.841E+02	-1.555E-07	4.575E-06
1.44	4.160E+02	-7.085E+02	2.847E+02	-1.551E-07	4.575E-06
1.44	4.170E+02	-7.101E+02	2.853E+02	-1.548E-07	4.575E-06
1.44	4.180E+02	-7.117E+02	2.860E+02	-1.544E-07	4.574E-06
1.44	4.190E+02	-7.134E+02	2.866E+02	-1.541E-07	4.574E-06
1.44	4.200E+02	-7.150E+02	2.873E+02	-1.537E-07	4.574E-06
1.44	4.210E+02	-7.166E+02	2.879E+02	-1.534E-07	4.573E-06
1.44	4.220E+02	-7.182E+02	2.885E+02	-1.530E-07	4.573E-06
1.44	4.230E+02	-7.199E+02	2.892E+02	-1.527E-07	4.572E-06
1.44	4.240E+02	-7.215E+02	2.898E+02	-1.523E-07	4.572E-06
1.44	4.250E+02	-7.231E+02	2.905E+02	-1.520E-07	4.572E-06
1.44	4.260E+02	-7.247E+02	2.911E+02	-1.516E-07	4.571E-06
1.44	4.270E+02	-7.263E+02	2.917E+02	-1.513E-07	4.571E-06
1.44	4.280E+02	-7.280E+02	2.924E+02	-1.510E-07	4.571E-06
1.44	4.290E+02	-7.296E+02	2.930E+02	-1.506E-07	4.570E-06
1.44	4.300E+02	-7.312E+02	2.937E+02	-1.503E-07	4.570E-06
1.44	4.310E+02	-7.328E+02	2.943E+02	-1.500E-07	4.570E-06
1.44	4.320E+02	-7.345E+02	2.949E+02	-1.496E-07	4.569E-06
1.44	4.330E+02	-7.361E+02	2.956E+02	-1.493E-07	4.569E-06
1.44	4.340E+02	-7.377E+02	2.962E+02	-1.490E-07	4.569E-06
1.44	4.350E+02	-7.393E+02	2.969E+02	-1.487E-07	4.568E-06
1.44	4.360E+02	-7.410E+02	2.975E+02	-1.483E-07	4.568E-06
1.44	4.370E+02	-7.426E+02	2.981E+02	-1.480E-07	4.568E-06
1.44	4.380E+02	-7.442E+02	2.988E+02	-1.477E-07	4.567E-06
1.44	4.390E+02	-7.458E+02	2.994E+02	-1.474E-07	4.567E-06
1.44	4.400E+02	-7.475E+02	3.001E+02	-1.470E-07	4.567E-06
1.44	4.410E+02	-7.491E+02	3.007E+02	-1.467E-07	4.567E-06
1.44	4.420E+02	-7.507E+02	3.013E+02	-1.464E-07	4.566E-06
1.44	4.430E+02	-7.523E+02	3.020E+02	-1.461E-07	4.566E-06
1.44	4.440E+02	-7.540E+02	3.026E+02	-1.458E-07	4.566E-06
1.44	4.450E+02	-7.556E+02	3.033E+02	-1.455E-07	4.565E-06
1.44	4.460E+02	-7.572E+02	3.039E+02	-1.452E-07	4.565E-06
1.44	4.470E+02	-7.588E+02	3.045E+02	-1.448E-07	4.565E-06
1.44	4.480E+02	-7.604E+02	3.052E+02	-1.445E-07	4.564E-06
1.44	4.490E+02	-7.621E+02	3.058E+02	-1.442E-07	4.564E-06
1.44	4.500E+02	-7.637E+02	3.065E+02	-1.439E-07	4.564E-06
1.44	4.510E+02	-7.653E+02	3.071E+02	-1.436E-07	4.563E-06
1.44	4.520E+02	-7.669E+02	3.077E+02	-1.433E-07	4.563E-06
1.44	4.530E+02	-7.686E+02	3.084E+02	-1.430E-07	4.563E-06
1.44	4.540E+02	-7.702E+02	3.090E+02	-1.427E-07	4.563E-06
1.44	4.550E+02	-7.718E+02	3.096E+02	-1.424E-07	4.562E-06
1.44	4.560E+02	-7.734E+02	3.103E+02	-1.421E-07	4.562E-06
1.44	4.570E+02	-7.750E+02	3.109E+02	-1.418E-07	4.562E-06
1.44	4.580E+02	-7.767E+02	3.116E+02	-1.415E-07	4.561E-06
1.44	4.590E+02	-7.783E+02	3.122E+02	-1.412E-07	4.561E-06
1.44	4.600E+02	-7.799E+02	3.128E+02	-1.409E-07	4.561E-06
1.44	4.610E+02	-7.815E+02	3.135E+02	-1.406E-07	4.560E-06
1.44	4.620E+02	-7.832E+02	3.141E+02	-1.404E-07	4.560E-06
1.44	4.630E+02	-7.848E+02	3.148E+02	-1.401E-07	4.560E-06
1.44	4.640E+02	-7.864E+02	3.154E+02	-1.398E-07	4.560E-06
1.44	4.650E+02	-7.880E+02	3.160E+02	-1.395E-07	4.559E-06
1.44	4.660E+02	-7.896E+02	3.167E+02	-1.392E-07	4.559E-06
1.44	4.670E+02	-7.913E+02	3.173E+02	-1.389E-07	4.559E-06
1.44	4.680E+02	-7.929E+02	3.180E+02	-1.386E-07	4.558E-06
1.44	4.690E+02	-7.945E+02	3.186E+02	-1.384E-07	4.558E-06
1.44	4.700E+02	-7.961E+02	3.192E+02	-1.381E-07	4.558E-06
1.44	4.710E+02	-7.978E+02	3.199E+02	-1.378E-07	4.558E-06
1.44	4.720E+02	-7.994E+02	3.205E+02	-1.375E-07	4.557E-06
1.44	4.730E+02	-8.010E+02	3.212E+02	-1.372E-07	4.557E-06
1.44	4.740E+02	-8.026E+02	3.218E+02	-1.370E-07	4.557E-06
1.44	4.750E+02	-8.042E+02	3.224E+02	-1.367E-07	4.557E-06
1.44	4.760E+02	-8.059E+02	3.231E+02	-1.364E-07	4.556E-06
1.44	4.770E+02	-8.075E+02	3.237E+02	-1.361E-07	4.556E-06
1.44	4.780E+02	-8.091E+02	3.243E+02	-1.359E-07	4.556E-06
1.44	4.790E+02	-8.107E+02	3.250E+02	-1.356E-07	4.555E-06
1.44	4.800E+02	-8.124E+02	3.256E+02	-1.353E-07	4.555E-06
1.44	4.810E+02	-8.140E+02	3.263E+02	-1.351E-07	4.555E-06
1.44	4.820E+02	-8.156E+02	3.269E+02	-1.348E-07	4.555E-06
1.44	4.830E+02	-8.172E+02	3.275E+02	-1.345E-07	4.554E-06
1.44	4.840E+02	-8.188E+02	3.282E+02	-1.343E-07	4.554E-06
1.44	4.850E+02	-8.205E+02	3.288E+02	-1.340E-07	4.554E-06
1.44	4.860E+02	-8.221E+02	3.295E+02	-1.337E-07	4.554E-06
1.44	4.870E+02	-8.237E+02	3.301E+02	-1.335E-07	4.553E-06
1.44	4.880E+02	-8.253E+02	3.307E+02	-1.332E-07	4.553E-06
1.44	4.890E+02	-8.269E+02	3.314E+02	-1.329E-07	4.553E-06
1.44	4.900E+02	-8.286E+02	3.320E+02	-1.327E-07	4.552E-06
1.44	4.910E+02	-8.302E+02	3.327E+02	-1.324E-07	4.552E-06
1.44	4.920E+02	-8.318E+02	3.333E+02	-1.322E-07	4.552E-06
1.44	4.930E+02	-8.334E+02	3.339E+02	-1.319E-07	4.552E-06
1.44	4.940E+02	-8.350E+02	3.346E+02	-1.317E-07	4.551E-06
1.44	4.950E+02	-8.367E+02	3.352E+02	-1.314E-07	4.551E-06
1.44	4.960E+02	-8.383E+02	3.358E+02	-1.311E-07	4.551E-06
1.44	4.970E+02	-8.399E+02	3.365E+02	-1.309E-07	4.551E-06
1.44	4.980E+02	-8.415E+02	3.371E+02	-1.306E-07	4.550E-06
1.44	4.990E+02	-8.431E+02	3.378E+02	-1.304E-07	4.550E-06
1.44	5.000E+02	-8.448E+02	3.384E+02	-1.301E-07	4.550E-06
