t	earth_x	earth_y	earth_vx	earth_vy	sun_x	sun_y	jupiter_x	jupiter_y	K	U
0.000E+00	1.000E+00	0.000E+00	0.000E+00	6.283E+00	0.000E+00	0.000E+00	5.200E+00	0.000E+00	3.855E-03	-7.710E-03
1.000E-02	9.980E-01	6.279E-02	-3.945E-01	6.271E+00	0.000E+00	0.000E+00	5.200E+00	2.755E-02	3.855E-03	-7.710E-03
2.000E-02	9.921E-01	1.253E-01	-7.874E-01	6.234E+00	0.000E+00	0.000E+00	5.200E+00	5.511E-02	3.855E-03	-7.710E-03
3.000E-02	9.823E-01	1.874E-01	-1.177E+00	6.172E+00	0.000E+00	0.000E+00	5.199E+00	8.266E-02	3.855E-03	-7.710E-03
4.000E-02	9.686E-01	2.487E-01	-1.562E+00	6.086E+00	0.000E+00	0.000E+00	5.199E+00	1.102E-01	3.855E-03	-7.710E-03
5.000E-02	9.511E-01	3.090E-01	-1.941E+00	5.976E+00	0.000E+00	0.000E+00	5.198E+00	1.378E-01	3.855E-03	-7.710E-03
6.000E-02	9.298E-01	3.681E-01	-2.313E+00	5.842E+00	0.000E+00	0.000E+00	5.197E+00	1.653E-01	3.855E-03	-7.710E-03
7.000E-02	9.048E-01	4.258E-01	-2.675E+00	5.685E+00	0.000E+00	0.000E+00	5.196E+00	1.928E-01	3.855E-03	-7.710E-03
8.000E-02	8.763E-01	4.818E-01	-3.027E+00	5.506E+00	0.000E+00	0.000E+00	5.195E+00	2.204E-01	3.855E-03	-7.710E-03
9.000E-02	8.443E-01	5.358E-01	-3.366E+00	5.305E+00	0.000E+00	0.000E+00	5.194E+00	2.479E-01	3.855E-03	-7.710E-03
1.000E-01	8.090E-01	5.878E-01	-3.693E+00	5.083E+00	0.000E+00	0.000E+00	5.193E+00	2.754E-01	3.855E-03	-7.710E-03
1.100E-01	7.705E-01	6.374E-01	-4.005E+00	4.841E+00	0.000E+00	0.000E+00	5.191E+00	3.029E-01	3.855E-03	-7.710E-03
1.200E-01	7.290E-01	6.846E-01	-4.301E+00	4.580E+00	0.000E+00	0.000E+00	5.189E+00	3.304E-01	3.855E-03	-7.710E-03
1.300E-01	6.846E-01	7.290E-01	-4.580E+00	4.301E+00	0.000E+00	0.000E+00	5.188E+00	3.579E-01	3.855E-03	-7.710E-03
1.400E-01	6.374E-01	7.705E-01	-4.841E+00	4.005E+00	0.000E+00	0.000E+00	5.186E+00	3.854E-01	3.855E-03	-7.710E-03
1.500E-01	5.878E-01	8.090E-01	-5.083E+00	3.693E+00	0.000E+00	0.000E+00	5.184E+00	4.129E-01	3.855E-03	-7.710E-03
1.600E-01	5.359E-01	8.443E-01	-5.305E+00	3.367E+00	0.000E+00	0.000E+00	5.181E+00	4.403E-01	3.855E-03	-7.710E-03
1.700E-01	4.818E-01	8.763E-01	-5.506E+00	3.027E+00	0.000E+00	0.000E+00	5.179E+00	4.678E-01	3.855E-03	-7.710E-03
1.800E-01	4.258E-01	9.048E-01	-5.685E+00	2.675E+00	0.000E+00	0.000E+00	5.176E+00	4.952E-01	3.855E-03	-7.710E-03
1.900E-01	3.682E-01	9.298E-01	-5.841E+00	2.313E+00	0.000E+00	0.000E+00	5.174E+00	5.226E-01	3.855E-03	-7.710E-03
2.000E-01	3.091E-01	9.511E-01	-5.975E+00	1.942E+00	0.000E+00	0.000E+00	5.171E+00	5.500E-01	3.855E-03	-7.710E-03
2.100E-01	2.487E-01	9.686E-01	-6.085E+00	1.563E+00	0.000E+00	0.000E+00	5.168E+00	5.774E-01	3.855E-03	-7.710E-03
2.200E-01	1.874E-01	9.823E-01	-6.171E+00	1.178E+00	0.000E+00	0.000E+00	5.165E+00	6.048E-01	3.855E-03	-7.710E-03
2.300E-01	1.254E-01	9.921E-01	-6.233E+00	7.877E-01	0.000E+00	0.000E+00	5.161E+00	6.322E-01	3.855E-03	-7.710E-03
2.400E-01	6.285E-02	9.980E-01	-6.270E+00	3.948E-01	0.000E+00	0.000E+00	5.158E+00	6.595E-01	3.855E-03	-7.710E-03
2.500E-01	6.790E-05	1.000E+00	-6.283E+00	2.931E-04	0.000E+00	0.000E+00	5.154E+00	6.868E-01	3.855E-03	-7.710E-03
2.600E-01	-6.272E-02	9.981E-01	-6.270E+00	-3.942E-01	0.000E+00	0.000E+00	5.151E+00	7.141E-01	3.855E-03	-7.710E-03
2.700E-01	-1.253E-01	9.921E-01	-6.233E+00	-7.872E-01	0.000E+00	0.000E+00	5.147E+00	7.414E-01	3.855E-03	-7.710E-03
2.800E-01	-1.873E-01	9.823E-01	-6.171E+00	-1.177E+00	0.000E+00	0.000E+00	5.143E+00	7.687E-01	3.855E-03	-7.710E-03
2.900E-01	-2.486E-01	9.686E-01	-6.085E+00	-1.562E+00	0.000E+00	0.000E+00	5.139E+00	7.959E-01	3.855E-03	-7.710E-03
3.000E-01	-3.089E-01	9.511E-01	-5.975E+00	-1.941E+00	0.000E+00	0.000E+00	5.134E+00	8.231E-01	3.855E-03	-7.710E-03
3.100E-01	-3.680E-01	9.298E-01	-5.842E+00	-2.313E+00	0.000E+00	0.000E+00	5.130E+00	8.503E-01	3.855E-03	-7.710E-03
3.200E-01	-4.257E-01	9.049E-01	-5.685E+00	-2.675E+00	0.000E+00	0.000E+00	5.125E+00	8.775E-01	3.855E-03	-7.710E-03
3.300E-01	-4.817E-01	8.764E-01	-5.506E+00	-3.027E+00	0.000E+00	0.000E+00	5.121E+00	9.046E-01	3.855E-03	-7.710E-03
3.400E-01	-5.357E-01	8.444E-01	-5.305E+00	-3.366E+00	0.000E+00	0.000E+00	5.116E+00	9.318E-01	3.855E-03	-7.710E-03
3.500E-01	-5.877E-01	8.091E-01	-5.083E+00	-3.693E+00	0.000E+00	0.000E+00	5.111E+00	9.589E-01	3.855E-03	-7.710E-03
3.600E-01	-6.373E-01	7.706E-01	-4.841E+00	-4.005E+00	0.000E+00	0.000E+00	5.106E+00	9.859E-01	3.855E-03	-7.710E-03
3.700E-01	-6.844E-01	7.290E-01	-4.580E+00	-4.301E+00	0.000E+00	0.000E+00	5.100E+00	1.013E+00	3.855E-03	-7.710E-03
3.800E-01	-7.289E-01	6.846E-01	-4.301E+00	-4.580E+00	0.000E+00	0.000E+00	5.095E+00	1.040E+00	3.855E-03	-7.710E-03
3.900E-01	-7.704E-01	6.375E-01	-4.005E+00	-4.841E+00	0.000E+00	0.000E+00	5.089E+00	1.067E+00	3.855E-03	-7.710E-03
4.000E-01	-8.089E-01	5.878E-01	-3.693E+00	-5.083E+00	0.000E+00	0.000E+00	5.084E+00	1.094E+00	3.855E-03	-7.710E-03
4.100E-01	-8.442E-01	5.359E-01	-3.366E+00	-5.305E+00	0.000E+00	0.000E+00	5.078E+00	1.121E+00	3.855E-03	-7.710E-03
4.200E-01	-8.762E-01	4.818E-01	-3.027E+00	-5.506E+00	0.000E+00	0.000E+00	5.072E+00	1.148E+00	3.855E-03	-7.710E-03
4.300E-01	-9.047E-01	4.258E-01	-2.675E+00	-5.685E+00	0.000E+00	0.000E+00	5.066E+00	1.175E+00	3.855E-03	-7.710E-03
4.400E-01	-9.297E-01	3.682E-01	-2.313E+00	-5.842E+00	0.000E+00	0.000E+00	5.059E+00	1.201E+00	3.855E-03	-7.710E-03
4.500E-01	-9.509E-01	3.091E-01	-1.941E+00	-5.976E+00	0.000E+00	0.000E+00	5.053E+00	1.228E+00	3.855E-03	-7.710E-03
4.600E-01	-9.685E-01	2.487E-01	-1.562E+00	-6.086E+00	0.000E+00	0.000E+00	5.046E+00	1.255E+00	3.855E-03	-7.710E-03
4.700E-01	-9.822E-01	1.874E-01	-1.177E+00	-6.172E+00	0.000E+00	0.000E+00	5.040E+00	1.282E+00	3.855E-03	-7.710E-03
4.800E-01	-9.920E-01	1.254E-01	-7.868E-01	-6.234E+00	0.000E+00	0.000E+00	5.033E+00	1.308E+00	3.855E-03	-7.710E-03
4.900E-01	-9.979E-01	6.283E-02	-3.937E-01	-6.271E+00	0.000E+00	0.000E+00	5.026E+00	1.335E+00	3.855E-03	-7.710E-03
5.000E-01	-9.998E-01	3.341E-05	9.630E-04	-6.284E+00	0.000E+00	0.000E+00	5.019E+00	1.362E+00	3.855E-03	-7.710E-03
5.100E-01	-9.979E-01	-6.276E-02	3.956E-01	-6.271E+00	0.000E+00	0.000E+00	5.011E+00	1.388E+00	3.855E-03	-7.710E-03
5.200E-01	-9.919E-01	-1.253E-01	7.887E-01	-6.234E+00	0.000E+00	0.000E+00	5.004E+00	1.415E+00	3.855E-03	-7.710E-03
5.300E-01	-9.821E-01	-1.874E-01	1.179E+00	-6.172E+00	0.000E+00	0.000E+00	4.996E+00	1.441E+00	3.855E-03	-7.710E-03
5.400E-01	-9.684E-01	-2.487E-01	1.564E+00	-6.086E+00	0.000E+00	0.000E+00	4.989E+00	1.468E+00	3.855E-03	-7.710E-03
5.500E-01	-9.508E-01	-3.090E-01	1.943E+00	-5.976E+00	0.000E+00	0.000E+00	4.981E+00	1.494E+00	3.855E-03	-7.710E-03
5.600E-01	-9.295E-01	-3.681E-01	2.315E+00	-5.842E+00	0.000E+00	0.000E+00	4.973E+00	1.520E+00	3.855E-03	-7.710E-03
5.700E-01	-9.046E-01	-4.258E-01	2.677E+00	-5.685E+00	0.000E+00	0.000E+00	4.965E+00	1.547E+00	3.855E-03	-7.710E-03
5.800E-01	-8.760E-01	-4.817E-01	3.029E+00	-5.506E+00	0.000E+00	0.000E+00	4.956E+00	1.573E+00	3.855E-03	-7.710E-03
5.900E-01	-8.440E-01	-5.358E-01	3.369E+00	-5.305E+00	0.000E+00	0.000E+00	4.948E+00	1.599E+00	3.855E-03	-7.710E-03
6.000E-01	-8.087E-01	-5.878E-01	3.696E+00	-5.083E+00	0.000E+00	0.000E+00	4.939E+00	1.626E+00	3.855E-03	-7.710E-03
6.100E-01	-7.702E-01	-6.374E-01	4.008E+00	-4.841E+00	0.000E+00	0.000E+00	4.931E+00	1.652E+00	3.855E-03	-7.710E-03
6.200E-01	-7.286E-01	-6.845E-01	4.304E+00	-4.579E+00	0.000E+00	0.000E+00	4.922E+00	1.678E+00	3.855E-03	-7.710E-03
6.300E-01	-6.841E-01	-7.289E-01	4.583E+00	-4.300E+00	0.000E+00	0.000E+00	4.913E+00	1.704E+00	3.855E-03	-7.710E-03
6.400E-01	-6.370E-01	-7.705E-01	4.844E+00	-4.004E+00	0.000E+00	0.000E+00	4.904E+00	1.730E+00	3.855E-03	-7.710E-03
6.500E-01	-5.873E-01	-8.090E-01	5.086E+00	-3.692E+00	0.000E+00	0.000E+00	4.895E+00	1.756E+00	3.855E-03	-7.710E-03
6.600E-01	-5.353E-01	-8.443E-01	5.308E+00	-3.365E+00	0.000E+00	0.000E+00	4.885E+00	1.782E+00	3.855E-03	-7.710E-03
6.700E-01	-4.812E-01	-8.762E-01	5.509E+00	-3.025E+00	0.000E+00	0.000E+00	4.876E+00	1.808E+00	3.855E-03	-7.710E-03
6.800E-01	-4.252E-01	-9.047E-01	5.688E+00	-2.673E+00	0.000E+00	0.000E+00	4.866E+00	1.833E+00	3.855E-03	-7.711E-03
6.900E-01	-3.675E-01	-9.296E-01	5.845E+00	-2.310E+00	0.000E+00	0.000E+00	4.856E+00	1.859E+00	3.855E-03	-7.711E-03
7.000E-01	-3.084E-01	-9.509E-01	5.979E+00	-1.938E+00	0.000E+00	0.000E+00	4.846E+00	1.885E+00	3.855E-03	-7.711E-03
7.100E-01	-2.480E-01	-9.684E-01	6.089E+00	-1.559E+00	0.000E+00	0.000E+00	4.836E+00	1.910E+00	3.855E-03	-7.711E-03
7.200E-01	-1.867E-01	-9.821E-01	6.174E+00	-1.174E+00	0.000E+00	0.000E+00	4.826E+00	1.936E+00	3.855E-03	-7.711E-03
7.300E-01	-1.246E-01	-9.918E-01	6.236E+00	-7.834E-01	0.000E+00	0.000E+00	4.816E+00	1.962E+00	3.855E-03	-7.711E-03
7.400E-01	-6.206E-02	-9.977E-01	6.273E+00	-3.901E-01	0.000E+00	0.000E+00	4.805E+00	1.987E+00	3.855E-03	-7.711E-03
7.500E-01	7.471E-04	-9.996E-01	6.285E+00	4.759E-03	0.000E+00	0.000E+00	4.795E+00	2.013E+00	3.855E-03	-7.711E-03
7.600E-01	6.356E-02	-9.976E-01	6.272E+00	3.996E-01	0.000E+00	0.000E+00	4.784E+00	2.038E+00	3.855E-03	-7.711E-03
7.700E-01	1.261E-01	-9.916E-01	6.235E+00	7.928E-01	0.000E+00	0.000E+00	4.773E+00	2.063E+00	3.855E-03	-7.711E-03
7.800E-01	1.882E-01	-9.818E-01	6.173E+00	1.183E+00	0.000E+00	0.000E+00	4.762E+00	2.089E+00	3.855E-03	-7.711E-03
7.900E-01	2.495E-01	-9.680E-01	6.086E+00	1.568E+00	0.000E+00	0.000E+00	4.751E+00	2.114E+00	3.855E-03	-7.711E-03
8.000E-01	3.098E-01	-9.504E-01	5.976E+00	1.948E+00	0.000E+00	0.000E+00	4.740E+00	2.139E+00	3.855E-03	-7.711E-03
8.100E-01	3.689E-01	-9.291E-01	5.842E+00	2.319E+00	0.000E+00	0.000E+00	4.728E+00	2.164E+00	3.855E-03	-7.711E-03
8.200E-01	4.266E-01	-9.041E-01	5.684E+00	2.681E+00	0.000E+00	0.000E+00	4.717E+00	2.189E+00	3.855E-03	-7.711E-03
8.300E-01	4.825E-01	-8.755E-01	5.505E+00	3.033E+00	0.000E+00	0.000E+00	4.705E+00	2.214E+00	3.855E-03	-7.711E-03
8.400E-01	5.366E-01	-8.434E-01	5.303E+00	3.373E+00	0.000E+00	0.000E+00	4.693E+00	2.239E+00	3.855E-03	-7.711E-03
8.500E-01	5.885E-01	-8.081E-01	5.081E+00	3.699E+00	0.000E+00	0.000E+00	4.681E+00	2.264E+00	3.855E-03	-7.711E-03
8.600E-01	6.381E-01	-7.695E-01	4.838E+00	4.011E+00	0.000E+00	0.000E+00	4.669E+00	2.288E+00	3.855E-03	-7.711E-03
8.700E-01	6.852E-01	-7.279E-01	4.577E+00	4.307E+00	0.000E+00	0.000E+00	4.657E+00	2.313E+00	3.855E-03	-7.711E-03
8.800E-01	7.296E-01	-6.834E-01	4.297E+00	4.586E+00	0.000E+00	0.000E+00	4.645E+00	2.338E+00	3.855E-03	-7.710E-03
8.900E-01	7.711E-01	-6.362E-01	4.001E+00	4.847E+00	0.000E+00	0.000E+00	4.632E+00	2.362E+00	3.855E-03	-7.710E-03
9.000E-01	8.096E-01	-5.865E-01	3.688E+00	5.089E+00	0.000E+00	0.000E+00	4.620E+00	2.387E+00	3.855E-03	-7.710E-03
9.100E-01	8.448E-01	-5.345E-01	3.361E+00	5.310E+00	0.000E+00	0.000E+00	4.607E+00	2.411E+00	3.855E-03	-7.710E-03
9.200E-01	8.768E-01	-4.804E-01	3.021E+00	5.511E+00	0.000E+00	0.000E+00	4.594E+00	2.436E+00	3.855E-03	-7.710E-03
9.300E-01	9.052E-01	-4.244E-01	2.669E+00	5.689E+00	0.000E+00	0.000E+00	4.581E+00	2.460E+00	3.855E-03	-7.710E-03
9.400E-01	9.301E-01	-3.667E-01	2.306E+00	5.846E+00	0.000E+00	0.000E+00	4.568E+00	2.484E+00	3.855E-03	-7.710E-03
9.500E-01	9.513E-01	-3.076E-01	1.935E+00	5.979E+00	0.000E+00	0.000E+00	4.555E+00	2.508E+00	3.855E-03	-7.710E-03
9.600E-01	9.688E-01	-2.472E-01	1.555E+00	6.089E+00	0.000E+00	0.000E+00	4.542E+00	2.533E+00	3.855E-03	-7.710E-03
9.700E-01	9.824E-01	-1.859E-01	1.170E+00	6.174E+00	0.000E+00	0.000E+00	4.528E+00	2.557E+00	3.855E-03	-7.710E-03
9.800E-01	9.922E-01	-1.238E-01	7.800E-01	6.235E+00	0.000E+00	0.000E+00	4.515E+00	2.581E+00	3.855E-03	-7.710E-03
9.900E-01	9.980E-01	-6.124E-02	3.868E-01	6.272E+00	0.000E+00	0.000E+00	4.501E+00	2.604E+00	3.855E-03	-7.710E-03
1.000E+00	9.999E-01	1.563E-03	-7.766E-03	6.284E+00	0.000E+00	0.000E+00	4.487E+00	2.628E+00	3.855E-03	-7.710E-03
1.010E+00	9.979E-01	6.436E-02	-4.023E-01	6.271E+00	0.000E+00	0.000E+00	4.473E+00	2.652E+00	3.855E-03	-7.710E-03
1.020E+00	9.919E-01	1.269E-01	-7.953E-01	6.233E+00	0.000E+00	0.000E+00	4.459E+00	2.676E+00	3.855E-03	-7.710E-03
1.030E+00	9.820E-01	1.889E-01	-1.185E+00	6.171E+00	0.000E+00	0.000E+00	4.445E+00	2.699E+00	3.855E-03	-7.710E-03
1.040E+00	9.682E-01	2.502E-01	-1.570E+00	6.084E+00	0.000E+00	0.000E+00	4.430E+00	2.723E+00	3.855E-03	-7.710E-03
1.050E+00	9.506E-01	3.105E-01	-1.949E+00	5.973E+00	0.000E+00	0.000E+00	4.416E+00	2.746E+00	3.855E-03	-7.710E-03
1.060E+00	9.292E-01	3.696E-01	-2.320E+00	5.839E+00	0.000E+00	0.000E+00	4.401E+00	2.770E+00	3.855E-03	-7.710E-03
1.070E+00	9.042E-01	4.272E-01	-2.682E+00	5.682E+00	0.000E+00	0.000E+00	4.386E+00	2.793E+00	3.855E-03	-7.710E-03
1.080E+00	8.756E-01	4.832E-01	-3.033E+00	5.502E+00	0.000E+00	0.000E+00	4.372E+00	2.816E+00	3.855E-03	-7.710E-03
1.090E+00	8.436E-01	5.372E-01	-3.373E+00	5.300E+00	0.000E+00	0.000E+00	4.357E+00	2.839E+00	3.855E-03	-7.710E-03
1.100E+00	8.082E-01	5.891E-01	-3.699E+00	5.078E+00	0.000E+00	0.000E+00	4.341E+00	2.862E+00	3.855E-03	-7.710E-03
1.110E+00	7.696E-01	6.387E-01	-4.010E+00	4.836E+00	0.000E+00	0.000E+00	4.326E+00	2.885E+00	3.855E-03	-7.710E-03
1.120E+00	7.281E-01	6.858E-01	-4.306E+00	4.574E+00	0.000E+00	0.000E+00	4.311E+00	2.908E+00	3.855E-03	-7.710E-03
1.130E+00	6.836E-01	7.301E-01	-4.584E+00	4.295E+00	0.000E+00	0.000E+00	4.295E+00	2.931E+00	3.855E-03	-7.710E-03
1.140E+00	6.364E-01	7.716E-01	-4.845E+00	3.999E+00	0.000E+00	0.000E+00	4.280E+00	2.954E+00	3.855E-03	-7.710E-03
1.150E+00	5.868E-01	8.100E-01	-5.086E+00	3.687E+00	0.000E+00	0.000E+00	4.264E+00	2.976E+00	3.855E-03	-7.710E-03
1.160E+00	5.348E-01	8.453E-01	-5.307E+00	3.360E+00	0.000E+00	0.000E+00	4.248E+00	2.999E+00	3.855E-03	-7.710E-03
1.170E+00	4.807E-01	8.772E-01	-5.508E+00	3.020E+00	0.000E+00	0.000E+00	4.232E+00	3.021E+00	3.855E-03	-7.710E-03
1.180E+00	4.247E-01	9.057E-01	-5.686E+00	2.668E+00	0.000E+00	0.000E+00	4.216E+00	3.044E+00	3.855E-03	-7.710E-03
1.190E+00	3.670E-01	9.305E-01	-5.843E+00	2.306E+00	0.000E+00	0.000E+00	4.200E+00	3.066E+00	3.855E-03	-7.710E-03
1.200E+00	3.079E-01	9.518E-01	-5.976E+00	1.935E+00	0.000E+00	0.000E+00	4.184E+00	3.088E+00	3.855E-03	-7.710E-03
1.210E+00	2.476E-01	9.692E-01	-6.085E+00	1.556E+00	0.000E+00	0.000E+00	4.167E+00	3.110E+00	3.855E-03	-7.710E-03
1.220E+00	1.863E-01	9.828E-01	-6.171E+00	1.171E+00	0.000E+00	0.000E+00	4.151E+00	3.132E+00	3.855E-03	-7.710E-03
1.230E+00	1.243E-01	9.926E-01	-6.232E+00	7.812E-01	0.000E+00	0.000E+00	4.134E+00	3.154E+00	3.855E-03	-7.710E-03
1.240E+00	6.173E-02	9.985E-01	-6.269E+00	3.885E-01	0.000E+00	0.000E+00	4.117E+00	3.176E+00	3.855E-03	-7.710E-03
1.250E+00	-1.039E-03	1.000E+00	-6.281E+00	-5.696E-03	0.000E+00	0.000E+00	4.100E+00	3.198E+00	3.855E-03	-7.710E-03
1.260E+00	-6.380E-02	9.984E-01	-6.268E+00	-3.999E-01	0.000E+00	0.000E+00	4.083E+00	3.220E+00	3.855E-03	-7.710E-03
1.270E+00	-1.263E-01	9.924E-01	-6.230E+00	-7.925E-01	0.000E+00	0.000E+00	4.066E+00	3.241E+00	3.855E-03	-7.710E-03
1.280E+00	-1.883E-01	9.825E-01	-6.168E+00	-1.182E+00	0.000E+00	0.000E+00	4.049E+00	3.263E+00	3.855E-03	-7.710E-03
1.290E+00	-2.496E-01	9.688E-01	-6.082E+00	-1.567E+00	0.000E+00	0.000E+00	4.032E+00	3.284E+00	3.855E-03	-7.710E-03
1.300E+00	-3.099E-01	9.512E-01	-5.972E+00	-1.945E+00	0.000E+00	0.000E+00	4.014E+00	3.305E+00	3.855E-03	-7.710E-03
1.310E+00	-3.690E-01	9.299E-01	-5.838E+00	-2.316E+00	0.000E+00	0.000E+00	3.997E+00	3.327E+00	3.855E-03	-7.710E-03
1.320E+00	-4.266E-01	9.049E-01	-5.681E+00	-2.678E+00	0.000E+00	0.000E+00	3.979E+00	3.348E+00	3.855E-03	-7.710E-03
1.330E+00	-4.825E-01	8.763E-01	-5.501E+00	-3.030E+00	0.000E+00	0.000E+00	3.961E+00	3.369E+00	3.855E-03	-7.710E-03
1.340E+00	-5.365E-01	8.443E-01	-5.300E+00	-3.369E+00	0.000E+00	0.000E+00	3.943E+00	3.390E+00	3.855E-03	-7.710E-03
1.350E+00	-5.884E-01	8.090E-01	-5.079E+00	-3.695E+00	0.000E+00	0.000E+00	3.925E+00	3.411E+00	3.855E-03	-7.710E-03
1.360E+00	-6.380E-01	7.705E-01	-4.837E+00	-4.007E+00	0.000E+00	0.000E+00	3.907E+00	3.431E+00	3.855E-03	-7.710E-03
1.370E+00	-6.851E-01	7.289E-01	-4.576E+00	-4.302E+00	0.000E+00	0.000E+00	3.889E+00	3.452E+00	3.855E-03	-7.710E-03
1.380E+00	-7.295E-01	6.845E-01	-4.297E+00	-4.581E+00	0.000E+00	0.000E+00	3.871E+00	3.472E+00	3.855E-03	-7.710E-03
1.390E+00	-7.710E-01	6.374E-01	-4.001E+00	-4.842E+00	0.000E+00	0.000E+00	3.852E+00	3.493E+00	3.855E-03	-7.710E-03
1.400E+00	-8.094E-01	5.877E-01	-3.689E+00	-5.084E+00	0.000E+00	0.000E+00	3.834E+00	3.513E+00	3.855E-03	-7.710E-03
1.410E+00	-8.447E-01	5.358E-01	-3.362E+00	-5.305E+00	0.000E+00	0.000E+00	3.815E+00	3.534E+00	3.855E-03	-7.710E-03
1.420E+00	-8.766E-01	4.817E-01	-3.023E+00	-5.506E+00	0.000E+00	0.000E+00	3.796E+00	3.554E+00	3.855E-03	-7.710E-03
1.430E+00	-9.051E-01	4.257E-01	-2.671E+00	-5.685E+00	0.000E+00	0.000E+00	3.777E+00	3.574E+00	3.855E-03	-7.710E-03
1.440E+00	-9.300E-01	3.681E-01	-2.309E+00	-5.842E+00	0.000E+00	0.000E+00	3.758E+00	3.594E+00	3.855E-03	-7.710E-03
1.450E+00	-9.513E-01	3.090E-01	-1.938E+00	-5.975E+00	0.000E+00	0.000E+00	3.739E+00	3.614E+00	3.855E-03	-7.710E-03
1.460E+00	-9.688E-01	2.486E-01	-1.559E+00	-6.085E+00	0.000E+00	0.000E+00	3.720E+00	3.633E+00	3.855E-03	-7.710E-03
1.470E+00	-9.824E-01	1.873E-01	-1.174E+00	-6.171E+00	0.000E+00	0.000E+00	3.701E+00	3.653E+00	3.855E-03	-7.710E-03
1.480E+00	-9.922E-01	1.253E-01	-7.841E-01	-6.233E+00	0.000E+00	0.000E+00	3.681E+00	3.673E+00	3.855E-03	-7.710E-03
1.490E+00	-9.981E-01	6.276E-02	-3.912E-01	-6.270E+00	0.000E+00	0.000E+00	3.662E+00	3.692E+00	3.855E-03	-7.710E-03
1.500E+00	-1.000E+00	-1.924E-05	3.288E-03	-6.282E+00	0.000E+00	0.000E+00	3.642E+00	3.711E+00	3.855E-03	-7.710E-03
1.510E+00	-9.980E-01	-6.280E-02	3.978E-01	-6.270E+00	0.000E+00	0.000E+00	3.622E+00	3.731E+00	3.855E-03	-7.710E-03
1.520E+00	-9.921E-01	-1.253E-01	7.908E-01	-6.233E+00	0.000E+00	0.000E+00	3.603E+00	3.750E+00	3.855E-03	-7.710E-03
1.530E+00	-9.822E-01	-1.874E-01	1.181E+00	-6.171E+00	0.000E+00	0.000E+00	3.583E+00	3.769E+00	3.855E-03	-7.710E-03
1.540E+00	-9.685E-01	-2.487E-01	1.566E+00	-6.085E+00	0.000E+00	0.000E+00	3.563E+00	3.788E+00	3.855E-03	-7.710E-03
1.550E+00	-9.509E-01	-3.090E-01	1.945E+00	-5.975E+00	0.000E+00	0.000E+00	3.543E+00	3.807E+00	3.855E-03	-7.710E-03
1.560E+00	-9.296E-01	-3.681E-01	2.317E+00	-5.841E+00	0.000E+00	0.000E+00	3.522E+00	3.825E+00	3.855E-03	-7.710E-03
1.570E+00	-9.046E-01	-4.257E-01	2.679E+00	-5.684E+00	0.000E+00	0.000E+00	3.502E+00	3.844E+00	3.855E-03	-7.710E-03
1.580E+00	-8.761E-01	-4.817E-01	3.031E+00	-5.505E+00	0.000E+00	0.000E+00	3.482E+00	3.862E+00	3.855E-03	-7.710E-03
1.590E+00	-8.441E-01	-5.358E-01	3.371E+00	-5.304E+00	0.000E+00	0.000E+00	3.461E+00	3.881E+00	3.855E-03	-7.710E-03
1.600E+00	-8.087E-01	-5.877E-01	3.697E+00	-5.082E+00	0.000E+00	0.000E+00	3.440E+00	3.899E+00	3.855E-03	-7.710E-03
1.610E+00	-7.702E-01	-6.373E-01	4.009E+00	-4.840E+00	0.000E+00	0.000E+00	3.420E+00	3.917E+00	3.855E-03	-7.711E-03
1.620E+00	-7.286E-01	-6.844E-01	4.306E+00	-4.578E+00	0.000E+00	0.000E+00	3.399E+00	3.935E+00	3.855E-03	-7.711E-03
1.630E+00	-6.841E-01	-7.288E-01	4.585E+00	-4.299E+00	0.000E+00	0.000E+00	3.378E+00	3.953E+00	3.855E-03	-7.711E-03
1.640E+00	-6.369E-01	-7.704E-01	4.846E+00	-4.003E+00	0.000E+00	0.000E+00	3.357E+00	3.971E+00	3.855E-03	-7.711E-03
1.650E+00	-5.872E-01	-8.088E-01	5.088E+00	-3.690E+00	0.000E+00	0.000E+00	3.336E+00	3.989E+00	3.855E-03	-7.711E-03
1.660E+00	-5.352E-01	-8.441E-01	5.310E+00	-3.364E+00	0.000E+00	0.000E+00	3.315E+00	4.006E+00	3.855E-03	-7.711E-03
1.670E+00	-4.811E-01	-8.761E-01	5.511E+00	-3.023E+00	0.000E+00	0.000E+00	3.294E+00	4.024E+00	3.855E-03	-7.711E-03
1.680E+00	-4.251E-01	-9.046E-01	5.690E+00	-2.671E+00	0.000E+00	0.000E+00	3.272E+00	4.041E+00	3.855E-03	-7.711E-03
1.690E+00	-3.674E-01	-9.295E-01	5.847E+00	-2.308E+00	0.000E+00	0.000E+00	3.251E+00	4.059E+00	3.855E-03	-7.711E-03
1.700E+00	-3.082E-01	-9.507E-01	5.981E+00	-1.937E+00	0.000E+00	0.000E+00	3.229E+00	4.076E+00	3.855E-03	-7.711E-03
1.710E+00	-2.479E-01	-9.682E-01	6.091E+00	-1.557E+00	0.000E+00	0.000E+00	3.208E+00	4.093E+00	3.855E-03	-7.711E-03
1.720E+00	-1.865E-01	-9.818E-01	6.177E+00	-1.171E+00	0.000E+00	0.000E+00	3.186E+00	4.110E+00	3.855E-03	-7.711E-03
1.730E+00	-1.244E-01	-9.916E-01	6.238E+00	-7.808E-01	0.000E+00	0.000E+00	3.164E+00	4.127E+00	3.855E-03	-7.711E-03
